Cycle,GRF
19,494.463
19,510.189
19,524.579
19,537.800
19,550.006
19,561.304
19,571.744
19,581.327
19,590.024
19,597.798
19,604.627
19,610.519
19,615.516
19,619.693
19,623.143
19,625.963
19,628.237
19,630.021
19,631.339
19,632.176
19,632.490
19,632.220
19,631.303
19,629.690
19,627.355
19,624.305
19,620.579
19,616.244
19,611.384
19,606.089
19,600.445
19,594.528
19,588.392
19,582.076
19,575.603
19,568.985
19,562.229
19,555.341
19,548.330
19,541.209
19,533.994
19,526.707
19,519.375
19,512.027
19,504.693
19,497.409
19,490.212
19,483.143
19,476.249
19,469.584
19,463.202
19,457.165
19,451.532
19,446.362
19,441.706
19,437.605
19,434.087
19,431.167
19,428.843
19,427.101
19,425.914
19,425.247
19,425.061
19,425.313
19,425.963
19,426.973
19,428.308
19,429.939
19,431.838
19,433.986
19,436.365
19,438.965
19,441.780
19,444.809
19,448.054
19,451.522
19,455.217
19,459.142
19,463.297
19,467.677
19,472.272
19,477.069
19,482.054
19,487.208
19,492.517
19,497.963
19,503.533
19,509.211
19,514.986
19,520.847
19,526.786
19,532.795
19,538.870
19,545.002
19,551.181
19,557.391
19,563.611
19,569.810
19,575.945
19,581.967
19,587.818
19,593.429
19,598.730
19,603.648
19,608.110
19,612.050
19,615.411
19,618.149
19,620.238
19,621.666
19,622.440
19,622.580
19,622.114
19,621.076
19,619.497
19,617.399
19,614.790
19,611.665
19,608.004
19,603.774
19,598.937
19,593.454
19,587.291
19,580.421
19,572.829
19,564.504
19,555.440
19,545.617
19,535.000
19,523.524
19,511.084
19,497.541
19,482.719
19,466.419
19,448.438
19,428.601
19,406.784
19,382.955
19,357.199
19,329.741
19,300.951
19,271.339
19,241.523
19,212.189
19,184.031
19,157.692
19,133.698
19,112.416
19,94.023
19,78.499
19,65.648
19,55.140
19,46.559
19,39.465
19,33.446
0,28.163
0,23.375
0,18.941
0,14.818
0,11.033
0,7.653
0,4.759
0,2.418
0,0.661
0,-0.522
0,-1.182
0,-1.407
0,-1.308
0,-1.001
0,-0.599
0,-0.192
0,0.149
0,0.387
0,0.508
0,0.520
0,0.446
0,0.318
0,0.169
0,0.026
0,-0.089
0,-0.165
0,-0.198
0,-0.193
0,-0.160
0,-0.109
0,-0.053
0,-0.001
0,0.040
0,0.065
0,0.075
0,0.071
0,0.057
0,0.037
0,0.016
0,-0.003
0,-0.018
0,-0.026
0,-0.029
0,-0.026
0,-0.019
0,-0.011
0,-0.002
0,0.005
0,0.010
0,0.013
0,0.012
0,0.009
0,0.004
0,-0.001
0,-0.006
0,-0.011
0,-0.012
0,-0.012
0,-0.008
0,-0.002
0,0.006
0,0.014
0,0.022
0,0.027
0,0.027
0,0.022
0,0.011
0,-0.005
0,-0.025
0,-0.045
0,-0.062
0,-0.071
0,-0.069
0,-0.053
0,-0.021
0,0.024
0,0.077
0,0.129
0,0.172
0,0.192
0,0.181
0,0.130
0,0.039
0,-0.086
0,-0.230
0,-0.370
0,-0.476
0,-0.520
0,-0.473
0,-0.319
0,-0.057
0,0.290
0,0.680
0,1.048
0,1.314
0,1.397
0,1.228
0,0.768
0,0.025
0,-0.936
0,-1.986
0,-2.943
0,-3.589
0,-3.709
0,-3.126
0,-1.755
0,0.357
0,2.999
0,5.796
0,8.225
0,9.685
0,9.587
0,7.480
0,3.180
0,-3.106
0,-10.695
0,-18.403
0,-24.599
0,-27.345
0,-24.625
0,-14.617
0,4.003
20,31.798
20,68.401
20,112.471
20,161.813
20,213.648
20,264.989
20,313.058
20,355.654
20,391.417
20,419.934
20,441.685
20,457.869
20,470.134
20,480.285
20,490.009
20,500.663
20,513.136
20,527.811
20,544.595
20,563.016
20,582.350
20,601.763
20,620.437
20,637.672
20,652.953
20,665.977
20,676.648
20,685.049
20,691.391
20,695.958
20,699.055
20,700.961
20,701.898
20,702.015
20,701.381
20,699.993
20,697.794
20,694.695
20,690.591
20,685.392
20,679.032
20,671.484
20,662.763
20,652.927
20,642.071
20,630.320
20,617.820
20,604.732
20,591.222
20,577.455
20,563.586
20,549.761
20,536.106
20,522.728
20,509.710
20,497.114
20,484.980
20,473.334
20,462.187
20,451.546
20,441.420
20,431.823
20,422.777
20,414.318
20,406.490
20,399.349
20,392.951
20,387.351
20,382.592
20,378.706
20,375.698
20,373.556
20,372.238
20,371.688
20,371.831
20,372.585
20,373.871
20,375.613
20,377.750
20,380.234
20,383.032
20,386.126
20,389.509
20,393.181
20,397.144
20,401.399
20,405.943
20,410.768
20,415.861
20,421.207
20,426.790
20,432.600
20,438.626
20,444.866
20,451.317
20,457.979
20,464.847
20,471.909
20,479.141
20,486.510
20,493.973
20,501.477
20,508.971
20,516.402
20,523.723
20,530.898
20,537.899
20,544.712
20,551.336
20,557.783
20,564.078
20,570.259
20,576.374
20,582.476
20,588.619
20,594.852
20,601.210
20,607.712
20,614.355
20,621.115
20,627.949
20,634.796
20,641.581
20,648.221
20,654.634
20,660.735
20,666.451
20,671.713
20,676.467
20,680.667
20,684.280
20,687.282
20,689.657
20,691.396
20,692.491
20,692.936
20,692.723
20,691.842
20,690.278
20,688.013
20,685.027
20,681.297
20,676.803
20,671.525
20,665.448
20,658.561
20,650.862
20,642.350
20,633.031
20,622.911
20,611.996
20,600.281
20,587.750
20,574.366
20,560.062
20,544.744
20,528.283
20,510.524
20,491.300
20,470.450
20,447.850
20,423.440
20,397.256
20,369.458
20,340.338
20,310.325
20,279.959
20,249.857
20,220.664
20,192.986
20,167.339
20,144.097
20,123.462
20,105.450
20,89.914
20,76.576
20,65.076
20,55.035
20,46.106
20,38.018
20,30.599
0,23.784
0,17.593
0,12.109
0,7.437
0,3.664
0,0.836
0,-1.066
0,-2.123
0,-2.474
0,-2.294
0,-1.772
0,-1.088
0,-0.396
0,0.192
0,0.608
0,0.828
0,0.865
0,0.756
0,0.551
0,0.306
0,0.068
0,-0.128
0,-0.261
0,-0.323
0,-0.321
0,-0.270
0,-0.189
0,-0.096
0,-0.009
0,0.060
0,0.104
0,0.123
0,0.118
0,0.097
0,0.065
0,0.030
0,-0.002
0,-0.026
0,-0.041
0,-0.046
0,-0.043
0,-0.033
0,-0.020
0,-0.007
0,0.005
0,0.014
0,0.018
0,0.018
0,0.014
0,0.008
0,0.001
0,-0.005
0,-0.010
0,-0.012
0,-0.011
0,-0.007
0,-0.001
0,0.008
0,0.016
0,0.022
0,0.025
0,0.023
0,0.015
0,0.003
0,-0.015
0,-0.033
0,-0.051
0,-0.063
0,-0.065
0,-0.056
0,-0.032
0,0.005
0,0.052
0,0.101
0,0.145
0,0.172
0,0.174
0,0.141
0,0.070
0,-0.034
0,-0.162
0,-0.294
0,-0.406
0,-0.470
0,-0.460
0,-0.355
0,-0.150
0,0.143
0,0.493
0,0.845
0,1.132
0,1.277
0,1.212
0,0.889
0,0.298
0,-0.521
0,-1.471
0,-2.401
0,-3.121
0,-3.428
0,-3.142
0,-2.150
0,-0.448
0,1.830
0,4.391
0,6.801
0,8.527
0,9.013
0,7.787
0,4.578
0,-0.565
0,-7.176
0,-14.333
0,-20.675
0,-24.505
0,-23.967
0,-17.291
0,-3.068
0,19.494
21,50.373
21,88.640
21,132.522
21,179.594
21,227.103
21,272.351
21,313.069
21,347.713
21,375.625
21,397.042
21,412.971
21,424.948
21,434.757
21,444.134
21,454.525
21,466.906
21,481.714
21,498.849
21,517.774
21,537.655
21,557.527
21,576.456
21,593.662
21,608.603
21,621.003
21,630.843
21,638.317
21,643.763
21,647.598
21,650.252
21,652.114
21,653.504
21,654.648
21,655.676
21,656.628
21,657.471
21,658.109
21,658.412
21,658.230
21,657.418
21,655.849
21,653.432
21,650.120
21,645.913
21,640.857
21,635.038
21,628.569
21,621.579
21,614.197
21,606.540
21,598.707
21,590.774
21,582.790
21,574.784
21,566.770
21,558.750
21,550.727
21,542.702
21,534.687
21,526.700
21,518.766
21,510.919
21,503.197
21,495.640
21,488.288
21,481.180
21,474.354
21,467.845
21,461.688
21,455.920
21,450.577
21,445.698
21,441.320
21,437.478
21,434.201
21,431.510
21,429.411
21,427.898
21,426.948
21,426.525
21,426.577
21,427.047
21,427.874
21,428.999
21,430.371
21,431.953
21,433.724
21,435.678
21,437.829
21,440.203
21,442.838
21,445.770
21,449.034
21,452.657
21,456.649
21,461.010
21,465.720
21,470.752
21,476.067
21,481.621
21,487.376
21,493.293
21,499.345
21,505.513
21,511.784
21,518.154
21,524.617
21,531.167
21,537.791
21,544.469
21,551.167
21,557.844
21,564.449
21,570.926
21,577.214
21,583.254
21,588.989
21,594.369
21,599.352
21,603.904
21,608.000
21,611.620
21,614.747
21,617.364
21,619.446
21,620.961
21,621.867
21,622.109
21,621.627
21,620.356
21,618.239
21,615.227
21,611.295
21,606.439
21,600.678
21,594.056
21,586.626
21,578.445
21,569.558
21,559.981
21,549.684
21,538.583
21,526.526
21,513.301
21,498.643
21,482.254
21,463.840
21,443.144
21,419.993
21,394.342
21,366.301
21,336.167
21,304.418
21,271.702
21,238.791
21,206.525
21,175.738
21,147.182
21,121.461
21,98.977
21,79.906
21,64.196
21,51.600
21,41.717
21,34.061
0,28.119
0,23.411
0,19.531
0,16.173
0,13.141
0,10.334
0,7.734
0,5.376
0,3.321
0,1.628
0,0.337
0,-0.542
0,-1.035
0,-1.199
0,-1.111
0,-0.858
0,-0.527
0,-0.190
0,0.097
0,0.302
0,0.411
0,0.430
0,0.377
0,0.276
0,0.155
0,0.037
0,-0.061
0,-0.127
0,-0.159
0,-0.159
0,-0.135
0,-0.095
0,-0.049
0,-0.006
0,0.028
0,0.051
0,0.061
0,0.059
0,0.049
0,0.033
0,0.016
0,-0.000
0,-0.013
0,-0.021
0,-0.024
0,-0.022
0,-0.018
0,-0.011
0,-0.004
0,0.002
0,0.007
0,0.011
0,0.012
0,0.011
0,0.008
0,0.004
0,-0.000
0,-0.005
0,-0.009
0,-0.011
0,-0.012
0,-0.010
0,-0.007
0,-0.001
0,0.006
0,0.013
0,0.019
0,0.023
0,0.024
0,0.020
0,0.011
0,-0.002
0,-0.019
0,-0.037
0,-0.052
0,-0.061
0,-0.061
0,-0.049
0,-0.024
0,0.014
0,0.059
0,0.106
0,0.145
0,0.167
0,0.162
0,0.123
0,0.050
0,-0.055
0,-0.179
0,-0.303
0,-0.403
0,-0.452
0,-0.425
0,-0.307
0,-0.095
0,0.198
0,0.535
0,0.863
0,1.116
0,1.220
0,1.113
0,0.756
0,0.147
0,-0.665
0,-1.577
0,-2.437
0,-3.061
0,-3.255
0,-2.859
0,-1.781
0,-0.041
0,2.205
0,4.651
0,6.862
0,8.320
0,8.502
0,6.985
0,3.560
0,-1.659
0,-8.155
0,-14.974
0,-20.760
0,-23.869
0,-22.547
0,-15.175
0,-0.519
0,22.028
22,52.283
22,89.226
22,131.081
22,175.542
22,220.094
22,262.372
22,300.494
22,333.285
22,360.362
22,382.080
22,399.356
22,413.428
22,425.602
22,437.029
22,448.562
22,460.691
22,473.557
22,487.033
22,500.828
22,514.599
22,528.046
22,540.957
22,553.234
22,564.873
22,575.928
22,586.469
22,596.543
22,606.155
22,615.257
22,623.758
22,631.547
22,638.519
22,644.591
22,649.727
22,653.935
22,657.268
22,659.804
22,661.632
22,662.827
22,663.438
22,663.476
22,662.916
22,661.701
22,659.755
22,657.006
22,653.396
22,648.899
22,643.530
22,637.340
22,630.420
22,622.879
22,614.842
22,606.430
22,597.752
22,588.898
22,579.937
22,570.914
22,561.856
22,552.775
22,543.674
22,534.553
22,525.415
22,516.272
22,507.143
22,498.061
22,489.070
22,480.224
22,471.583
22,463.209
22,455.162
22,447.495
22,440.253
22,433.469
22,427.169
22,421.367
22,416.068
22,411.271
22,406.971
22,403.158
22,399.825
22,396.965
22,394.574
22,392.652
22,391.201
22,390.225
22,389.728
22,389.711
22,390.168
22,391.089
22,392.455
22,394.245
22,396.432
22,398.991
22,401.903
22,405.155
22,408.744
22,412.676
22,416.966
22,421.635
22,426.702
22,432.179
22,438.064
22,444.343
22,450.983
22,457.937
22,465.150
22,472.564
22,480.126
22,487.796
22,495.545
22,503.362
22,511.249
22,519.220
22,527.297
22,535.500
22,543.848
22,552.352
22,561.011
22,569.807
22,578.707
22,587.661
22,596.606
22,605.464
22,614.153
22,622.585
22,630.675
22,638.343
22,645.517
22,652.134
22,658.141
22,663.495
22,668.159
22,672.109
22,675.325
22,677.797
22,679.521
22,680.495
22,680.717
22,680.185
22,678.888
22,676.811
22,673.933
22,670.230
22,665.680
22,660.266
22,653.980
22,646.823
22,638.804
22,629.935
22,620.227
22,609.673
22,598.244
22,585.876
22,572.467
22,557.874
22,541.920
22,524.412
22,505.153
22,483.974
22,460.757
22,435.464
22,408.163
22,379.041
22,348.421
22,316.748
22,284.579
22,252.549
22,221.327
22,191.565
22,163.844
22,138.632
22,116.242
22,96.819
22,80.337
22,66.618
22,55.362
22,46.188
22,38.682
22,32.442
0,27.115
0,22.427
0,18.197
0,14.335
0,10.824
0,7.698
0,5.010
0,2.811
0,1.127
0,-0.047
0,-0.753
0,-1.061
0,-1.066
0,-0.866
0,-0.559
0,-0.227
0,0.066
0,0.281
0,0.402
0,0.431
0,0.384
0,0.287
0,0.167
0,0.047
0,-0.054
0,-0.124
0,-0.160
0,-0.163
0,-0.140
0,-0.100
0,-0.054
0,-0.010
0,0.026
0,0.050
0,0.061
0,0.060
0,0.050
0,0.035
0,0.017
0,0.001
0,-0.012
0,-0.021
0,-0.024
0,-0.023
0,-0.018
0,-0.011
0,-0.004
0,0.003
0,0.008
0,0.011
0,0.011
0,0.009
0,0.006
0,0.001
0,-0.004
0,-0.008
0,-0.011
0,-0.012
0,-0.010
0,-0.006
0,0.000
0,0.008
0,0.015
0,0.022
0,0.025
0,0.024
0,0.019
0,0.007
0,-0.009
0,-0.027
0,-0.046
0,-0.060
0,-0.067
0,-0.062
0,-0.043
0,-0.011
0,0.033
0,0.082
0,0.130
0,0.166
0,0.179
0,0.160
0,0.105
0,0.012
0,-0.109
0,-0.243
0,-0.368
0,-0.456
0,-0.479
0,-0.414
0,-0.249
0,0.014
0,0.349
0,0.711
0,1.037
0,1.252
0,1.281
0,1.065
0,0.578
0,-0.164
0,-1.084
0,-2.054
0,-2.893
0,-3.399
0,-3.374
0,-2.673
0,-1.240
0,0.850
0,3.367
0,5.929
0,8.029
0,9.105
0,8.628
0,6.225
0,1.797
0,-4.375
0,-11.558
0,-18.560
0,-23.802
0,-25.464
0,-21.710
0,-10.948
0,7.891
23,35.133
23,70.225
23,111.736
23,157.511
23,204.949
23,251.372
23,294.403
23,332.282
23,364.053
23,389.607
23,409.582
23,425.156
23,437.796
23,449.002
23,460.096
23,472.075
23,485.541
23,500.712
23,517.471
23,535.465
23,554.204
23,573.154
23,591.810
23,609.748
23,626.639
23,642.259
23,656.472
23,669.214
23,680.473
23,690.270
23,698.648
23,705.661
23,711.368
23,715.832
23,719.111
23,721.257
23,722.309
23,722.289
23,721.200
23,719.030
23,715.750
23,711.331
23,705.745
23,698.984
23,691.066
23,682.045
23,672.008
23,661.081
23,649.416
23,637.188
23,624.576
23,611.753
23,598.877
23,586.075
23,573.442
23,561.040
23,548.899
23,537.024
23,525.408
23,514.038
23,502.907
23,492.019
23,481.394
23,471.067
23,461.087
23,451.511
23,442.400
23,433.814
23,425.805
23,418.417
23,411.681
23,405.617
23,400.231
23,395.520
23,391.470
23,388.061
23,385.271
23,383.077
23,381.461
23,380.412
23,379.926
23,380.007
23,380.666
23,381.913
23,383.758
23,386.200
23,389.231
23,392.830
23,396.961
23,401.580
23,406.632
23,412.056
23,417.789
23,423.772
23,429.951
23,436.282
23,442.735
23,449.291
23,455.943
23,462.692
23,469.546
23,476.513
23,483.596
23,490.792
23,498.090
23,505.469
23,512.901
23,520.353
23,527.794
23,535.192
23,542.523
23,549.769
23,556.921
23,563.977
23,570.936
23,577.802
23,584.573
23,591.239
23,597.781
23,604.165
23,610.345
23,616.261
23,621.842
23,627.006
23,631.669
23,635.740
23,639.134
23,641.776
23,643.599
23,644.556
23,644.618
23,643.776
23,642.038
23,639.430
23,635.988
23,631.758
23,626.793
23,621.150
23,614.885
23,608.059
23,600.730
23,592.949
23,584.755
23,576.163
23,567.153
23,557.659
23,547.561
23,536.677
23,524.774
23,511.576
23,496.783
23,480.105
23,461.293
23,440.174
23,416.690
23,390.927
23,363.125
23,333.689
23,303.165
23,272.211
23,241.547
23,211.891
23,183.901
23,158.113
23,134.897
23,114.433
23,96.710
23,81.549
23,68.646
23,57.625
23,48.103
23,39.736
23,32.260
0,25.508
0,19.413
0,13.983
0,9.277
0,5.364
0,2.295
0,0.080
0,-1.327
0,-2.023
0,-2.148
0,-1.864
0,-1.339
0,-0.725
0,-0.143
0,0.321
0,0.623
0,0.754
0,0.734
0,0.603
0,0.405
0,0.188
0,-0.010
0,-0.162
0,-0.255
0,-0.288
0,-0.269
0,-0.213
0,-0.136
0,-0.055
0,0.016
0,0.069
0,0.100
0,0.109
0,0.099
0,0.076
0,0.046
0,0.016
0,-0.010
0,-0.029
0,-0.039
0,-0.041
0,-0.036
0,-0.027
0,-0.015
0,-0.003
0,0.007
0,0.014
0,0.018
0,0.018
0,0.015
0,0.010
0,0.004
0,-0.002
0,-0.008
0,-0.012
0,-0.014
0,-0.014
0,-0.011
0,-0.006
0,0.001
0,0.009
0,0.016
0,0.022
0,0.025
0,0.024
0,0.018
0,0.006
0,-0.009
0,-0.027
0,-0.044
0,-0.057
0,-0.063
0,-0.058
0,-0.040
0,-0.009
0,0.033
0,0.080
0,0.124
0,0.157
0,0.168
0,0.149
0,0.095
0,0.007
0,-0.108
0,-0.235
0,-0.351
0,-0.432
0,-0.450
0,-0.384
0,-0.224
0,0.027
0,0.345
0,0.685
0,0.988
0,1.183
0,1.200
0,0.985
0,0.514
0,-0.194
0,-1.065
0,-1.975
0,-2.753
0,-3.208
0,-3.157
0,-2.464
0,-1.083
0,0.908
0,3.287
0,5.687
0,7.629
0,8.583
0,8.057
0,5.711
0,1.466
0,-4.393
0,-11.159
0,-17.696
0,-22.512
0,-23.902
0,-20.165
0,-9.849
0,7.983
24,33.549
24,66.226
24,104.558
24,146.409
24,189.238
24,230.453
24,267.784
24,299.577
24,324.984
24,343.997
24,357.349
24,366.306
24,372.408
24,377.199
24,382.009
24,387.796
24,395.092
24,404.019
24,414.381
24,425.786
24,437.775
24,449.929
24,461.939
24,473.623
24,484.917
24,495.836
24,506.422
24,516.701
24,526.658
24,536.224
24,545.281
24,553.683
24,561.282
24,567.955
24,573.616
24,578.236
24,581.834
24,584.477
24,586.261
24,587.298
24,587.695
24,587.548
24,586.928
24,585.880
24,584.426
24,582.570
24,580.311
24,577.646
24,574.585
24,571.151
24,567.383
24,563.335
24,559.066
24,554.637
24,550.104
24,545.510
24,540.884
24,536.239
24,531.579
24,526.899
24,522.193
24,517.459
24,512.698
24,507.918
24,503.130
24,498.351
24,493.596
24,488.880
24,484.218
24,479.621
24,475.102
24,470.673
24,466.345
24,462.132
24,458.046
24,454.101
24,450.315
24,446.708
24,443.306
24,440.136
24,437.231
24,434.618
24,432.325
24,430.372
24,428.769
24,427.524
24,426.637
24,426.107
24,425.935
24,426.126
24,426.688
24,427.637
24,428.992
24,430.772
24,433.000
24,435.693
24,438.861
24,442.507
24,446.623
24,451.186
24,456.164
24,461.513
24,467.179
24,473.109
24,479.245
24,485.539
24,491.948
24,498.441
24,504.996
24,511.604
24,518.260
24,524.966
24,531.725
24,538.537
24,545.396
24,552.288
24,559.191
24,566.075
24,572.905
24,579.642
24,586.247
24,592.686
24,598.931
24,604.962
24,610.771
24,616.358
24,621.730
24,626.893
24,631.855
24,636.613
24,641.151
24,645.439
24,649.429
24,653.056
24,656.240
24,658.891
24,660.912
24,662.212
24,662.705
24,662.324
24,661.020
24,658.769
24,655.569
24,651.439
24,646.415
24,640.545
24,633.884
24,626.484
24,618.391
24,609.629
24,600.193
24,590.038
24,579.062
24,567.109
24,553.962
24,539.350
24,522.970
24,504.510
24,483.686
24,460.282
24,434.197
24,405.477
24,374.353
24,341.247
24,306.767
24,271.675
24,236.832
24,203.132
24,171.421
24,142.417
24,116.651
24,94.419
24,75.771
24,60.528
24,48.321
24,38.663
24,31.017
0,24.867
0,19.778
0,15.427
0,11.614
0,8.249
0,5.321
0,2.865
0,0.924
0,-0.480
0,-1.356
0,-1.756
0,-1.767
0,-1.496
0,-1.060
0,-0.568
0,-0.108
0,0.258
0,0.495
0,0.599
0,0.585
0,0.482
0,0.328
0,0.157
0,0.000
0,-0.121
0,-0.196
0,-0.224
0,-0.211
0,-0.169
0,-0.109
0,-0.046
0,0.010
0,0.052
0,0.077
0,0.084
0,0.077
0,0.060
0,0.037
0,0.014
0,-0.006
0,-0.021
0,-0.029
0,-0.031
0,-0.027
0,-0.021
0,-0.012
0,-0.004
0,0.003
0,0.008
0,0.010
0,0.010
0,0.009
0,0.006
0,0.003
0,0.001
0,-0.001
0,-0.002
0,-0.002
0,-0.001
0,-0.000
0,0.000
0,0.001
0,0.000
0,-0.001
0,-0.002
0,-0.005
0,-0.006
0,-0.007
0,-0.007
0,-0.005
0,-0.001
0,0.004
0,0.011
0,0.017
0,0.021
0,0.023
0,0.020
0,0.013
0,0.000
0,-0.015
0,-0.033
0,-0.049
0,-0.060
0,-0.062
0,-0.052
0,-0.030
0,0.005
0,0.049
0,0.096
0,0.137
0,0.164
0,0.165
0,0.134
0,0.068
0,-0.031
0,-0.152
0,-0.277
0,-0.385
0,-0.446
0,-0.438
0,-0.340
0,-0.147
0,0.130
0,0.462
0,0.797
0,1.072
0,1.213
0,1.155
0,0.853
0,0.295
0,-0.480
0,-1.381
0,-2.267
0,-2.957
0,-3.257
0,-2.996
0,-2.066
0,-0.458
0,1.701
0,4.136
0,6.437
0,8.099
0,8.591
0,7.461
0,4.443
0,-0.425
0,-6.718
